Curso,Nivel,Codigo,Genero,Adaptacion,Puntuacion_profesor,Puntuacion_apoyo,Laboratorios_escuela,Laboratorios_comunicaciones,Sensibilizacion_ONG,Material,Ingenieria_despues,Dedicacion,Valoracion_ingenierias,Nivel_matematicas,Recomendacion,Repetir,Puntuacion_curso,Mejor_curso,Peor_curso,Mejorar,Gustar,Estudiar,Entender,No_entender,Profesional,Actividades,Carrera,Facilidad,Disfrutar,No_trabajo,Mundo_mejor,Interes_asignaturas,Salida_profesional,Actividades_instituto,Dificultad_asignaturas,Trabajo,Respeto_cientificos,Efecto_vidas,No_gustar,Examenes,Decisiones_personales
INGENIERIA ELECTRONICA,SENIOR,1901000,Chico,Regular,7,5,Buena,No asistí,Buena,Bien,Sí,Ingeniero industrial,Muy buena,Bien,Sí,Sí,8,Las practicas y visitas a los laboratorios,Las clases se hacian repetitivas.,No hacer las clases tan repetitivas,5,5,5,1,1,5,5,5,5,1,5,5,5,5,1,5,4,5,1,1,5
INGENIERIA ELECTRONICA,SENIOR,1909001,Chico,Regular,8,7,Muy buena,No asistí,Buena,Muy bien,No sé,No lo sé,Me da igual,Bien,Sí,No,9,Soldar,Nada,Nada,3,2,3,5,4,1,2,4,3,2,5,3,3,3,3,2,4,3,2,4,3
INGENIERIA ELECTRONICA,SENIOR,1909923,Chico,Regular,10,10,Muy buena,No asistí,Regular,Muy bien,No sé,no lo tengo claro,Buena,Regular,No,No,10,el ultimo día,el primer día,"el horario, no da un comino de tiempo para dormir y descansar",3,4,5,1,2,3,4,4,3,3,5,4,4,3,3,3,3,5,2,3,5
INGENIERIA ELECTRONICA,SENIOR,2062007,Chico,Bien,10,10,No asistí,No asistí,Muy buena,Bien,Sí,matematicas computer science,Buena,Muy bien,Sí,Sí,9,kahoots,cables rotos,no ta bien,5,5,5,4,5,4,5,4,5,1,5,3,1,4,5,4,5,4,4,5,5
INGENIERIA ELECTRONICA,SENIOR,2309302,Chica,Bien,10,10,No asistí,No asistí,Muy buena,Muy bien,Sí,Ingeniería industrial o de las energías,Muy buena,Muy bien,Sí,Sí,10,La ayuda que nos ha proporcionado la señorita Pía.,No haber podido ir a ver los laboratorios de electrónica.,Nada,5,5,5,1,1,5,5,4,5,2,5,5,5,5,3,5,5,5,1,1,5
INGENIERIA ELECTRONICA,SENIOR,2403282,Chico,Muy bien,10,10,Muy buena,No asistí,Buena,Bien,Sí,lo estoy pensando,Muy buena,Bien,Sí,Sí,10,kahoot,que sea solo una semana,"nada, ta`perfecto",4,5,5,1,1,2,4,5,5,2,5,5,4,4,4,4,4,4,1,4,4
INGENIERIA ELECTRONICA,SENIOR,2503843,Chica,Muy bien,9,9,No asistí,No asistí,Mala,Muy bien,Sí,ingenieria,Buena,Muy bien,Sí,Sí,10,la creacion de nuestra placa,la encuesta,hacer mas actividades en grupo,5,5,5,1,1,5,5,5,5,1,5,5,5,5,2,5,5,5,1,5,5
INGENIERIA ELECTRONICA,SENIOR,2509049,Chica,Muy bien,10,10,Muy buena,No asistí,Muy buena,Muy bien,No,Arquitectura,Muy buena,Bien,Sí,Sí,10,Los lacasitos,No ganar lacasitos,Más tiempo libre 😎,3,3,3,3,3,2,4,2,5,2,3,3,3,3,3,1,5,3,3,3,5
INGENIERIA ELECTRONICA,SENIOR,2512371,Chico,Bien,8,3,Buena,No asistí,Buena,Muy bien,No sé,a algo q revolucione el mundo,Muy buena,Bien,Sí,Sí,9,las patatas de marcos,el covid,los recreos,4,4,5,1,3,1,3,3,3,3,5,3,3,2,4,3,3,3,2,2,5
INGENIERIA ELECTRONICA,SENIOR,2705000,Chico,Muy bien,10,10,Regular,Regular,Buena,Bien,Sí,ingenieria nanotecnologica,Muy buena,Muy bien,Sí,Sí,10,los problemas y las explicaciones,el patio sin deportes,Par mejorar el curso podrían hacer que la profesora pudiese tener días en zonas seguras para que los alumnos puedan hacer un experimento en el que podrán ver la importancia de los componentes y su correcta colocación podrían usar sobre todo condensadores.,5,4,5,1,1,4,5,4,5,1,5,5,5,5,2,5,4,4,1,1,4
INGENIERIA ELECTRONICA,SENIOR,2907571,Chico,Muy bien,9,9,Buena,No asistí,Buena,Muy bien,Sí,Ingeniero mecánico,Muy buena,Bien,Sí,Sí,10,las instalaciones,el horario,"En vez de tener un descanso de 40 minutos, estaría bien tener dos descansos de 20 minutos.",4,5,5,1,4,4,4,4,5,2,5,3,4,5,2,4,5,3,1,2,3
INGENIERIA ELECTRONICA,SENIOR,7777777,Chico,Bien,10,5,Muy buena,No asistí,Mala,Regular,Sí,Idk,Buena,Muy bien,No,Sí,9,La profe,Un niño,Nada,4,5,5,1,1,3,5,5,5,1,5,5,5,5,1,4,3,5,2,1,5
INGENIERIA MECANICA,JUNIOR,809,Chico,Muy bien,8,10,Muy buena,No asistí,Muy buena,Bien,No sé,ni idea,Muy buena,Muy bien,Sí,Sí,9,montar el ventilador con placas solares,nada,hacer más experimentos que mola un monton,4,4,4,2,1,4,3,4,4,3,3,4,3,5,3,3,3,3,1,4,4
INGENIERIA MECANICA,JUNIOR,112000,Chico,Bien,10,10,Muy buena,No asistí,Muy buena,Muy bien,Sí,Inventor de nuevas tecnologías.,Muy buena,Muy bien,Sí,Sí,10,Montar máquinas.,Pocas actividades.,Está muy bien todo.,5,5,5,1,2,4,4,4,5,2,5,4,5,5,4,4,3,5,1,1,5
INGENIERIA MECANICA,JUNIOR,157000,Chico,Bien,10,10,Muy buena,Muy buena,Buena,Muy bien,No sé,arquitecto,Buena,Bien,Sí,Sí,10,el profesor,nada,nada,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
INGENIERIA MECANICA,JUNIOR,169000,Chico,Regular,9,8,Muy buena,No asistí,Buena,Regular,Sí,ingeniero,Muy buena,Bien,Sí,Sí,8,laboratorio,profesor,material,4,5,4,2,2,3,4,3,4,3,4,4,4,5,3,3,3,3,2,3,3
INGENIERIA MECANICA,JUNIOR,215000,Chico,Regular,1,6,Regular,No asistí,Buena,Regular,Sí,Ingeniería,Muy buena,Regular,No,No,2,"El cocinero de la cafetería, nos a regalado media pizza a mi amigo y otra media pizza a mi.",Ignacio,Entrar una hora mas tarde y que Ignacio diga menos palabrotas y que le despidan.,5,5,5,1,1,3,5,5,4,1,5,5,5,5,5,5,3,4,1,2,4
INGENIERIA MECANICA,JUNIOR,303658,Chico,Poco,1,10,No asistí,No asistí,Mala,Mal,No,no lo se,Muy mala,Bien,No,No,5,el restaurante del patio,el coche solar,la hora de entrada,2,1,5,3,1,1,2,1,1,1,1,1,1,3,4,1,3,3,5,5,3
INGENIERIA MECANICA,JUNIOR,504000,Chico,Bien,10,8,Buena,No asistí,Buena,Muy bien,Sí,Ingeniero,Muy buena,Muy bien,Sí,Sí,9,Aprender como funciona un motor,El olor del laboratorio,,5,4,5,1,3,4,4,5,5,3,5,5,4,4,3,3,4,4,1,3,5
INGENIERIA MECANICA,JUNIOR,603096,Chico,Bien,9,9,Muy buena,Buena,Buena,Muy bien,No sé,jugador de baloncesto o abogado,Buena,Bien,Sí,Sí,9,desmontar el coche de mando a distancia,energías renovables,nada,3,4,5,4,4,3,1,3,3,4,4,4,2,4,4,2,4,3,1,3,5
INGENIERIA MECANICA,JUNIOR,608000,Chica,Bien,7,9,Muy buena,No asistí,Buena,Muy bien,Sí,veterinaria,Buena,Bien,No,No,8,desmontar cosas,los dibujos de los profes,la hora de entrada,5,4,5,1,1,5,5,5,4,1,5,4,5,5,1,5,4,4,1,1,4
INGENIERIA MECANICA,JUNIOR,610000,Chico,Muy bien,10,10,Muy buena,No asistí,Buena,Muy bien,Sí,Ingienería,Muy buena,Muy bien,Sí,Sí,10,Los laboratorios,Nada,Creo que el curso esta muy bien,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5
INGENIERIA MECANICA,JUNIOR,808949,Chico,Muy bien,9,10,Buena,Muy buena,Muy buena,Muy bien,Sí,Ingenieria,Muy buena,Muy bien,Sí,Sí,10,Los trabajos manuales,Nada,,5,4,5,1,1,4,4,5,5,2,5,5,4,4,2,4,4,5,1,4,4
INGENIERIA MECANICA,JUNIOR,903000,Chico,Muy bien,8,10,Buena,No asistí,Muy buena,Bien,Sí,"no lo se, aunque algo de ingenieria",Muy buena,Muy bien,Sí,Sí,10,montar y desmontar coches,la hora de entrada,"empezar mas tarde, y cambiar material (lapices, gomas...)",5,5,5,1,1,5,5,5,5,4,5,5,4,5,5,4,5,5,1,2,5
INGENIERIA MECANICA,JUNIOR,1001000,Chica,Muy bien,10,10,Muy buena,No asistí,Buena,Muy bien,Sí,A ser piloto de F1,Muy buena,Muy bien,Sí,Sí,10,Los compañeros y las clases,Los juegos mentales,Nada,3,5,3,1,2,2,3,5,3,1,5,3,3,4,2,1,4,5,1,3,2
INGENIERIA MECANICA,JUNIOR,1001000,Chico,Muy bien,10,10,Muy buena,No asistí,Muy buena,Muy bien,Sí,Mecánico de f1,Muy buena,Muy bien,Sí,Sí,10,Aprender como es la aerodinámica de la F1,Que no hay más de una semana.,,4,5,5,1,3,3,4,4,5,2,4,5,4,4,2,3,4,4,1,1,4
INGENIERIA MECANICA,JUNIOR,1006506,Chico,Regular,10,10,Muy buena,Muy buena,Buena,Bien,No sé,La verdad es que me gustaría estudiar en un futuro ADE en la universidad de comillas Icade,Buena,Muy bien,Sí,Sí,8,Lo mejor del curso han sido las practicas y los contenidos que se han tratado en este curso,Creo que se deberían de hacer mas prácticas en vez de tanta teoría,"La verdad es que la inclusión de algunas de las propiedades que hemos dado, las cuales no son necesarios para el tema a tratar. Sin duda creo que se debería hacer mas contenido sobre los motores y su funcionamiento, ya que era muy breve.",4,3,3,3,5,1,1,5,4,3,3,2,4,4,3,3,4,4,3,4,5
INGENIERIA MECANICA,JUNIOR,1107000,Chico,Muy bien,10,10,Muy buena,Buena,Muy buena,Muy bien,No sé,a ser broker,Muy buena,Muy bien,Sí,Sí,8,todo porque todos me han tratado con cariño y me han acogido y de eso me alegra han sido amable,nada,que deis una mejor version de vosotros mismos que se puede mejorar,3,5,5,1,5,5,5,3,5,1,3,3,1,3,5,1,4,5,3,5,3
INGENIERIA MECANICA,JUNIOR,1107000,Chico,Muy bien,10,10,Muy buena,Buena,Muy buena,Muy bien,Sí,ingeniero aeroespacial de la nasa,Muy buena,Muy bien,Sí,Sí,10,experimento,recreo,lo del barco,5,5,5,1,1,5,5,4,5,1,5,4,5,5,2,5,2,3,1,3,4
INGENIERIA MECANICA,JUNIOR,1308000,Chico,Muy bien,10,10,Muy buena,No asistí,Muy buena,Muy bien,Sí,ingeniero industrial,Muy buena,Muy bien,Sí,Sí,10,todo,nada,me ha parecido divertidísimo y a la vez interesante. No cambiaría nada,5,5,5,1,5,5,5,5,5,1,5,5,5,5,3,5,3,5,1,1,5
INGENIERIA MECANICA,JUNIOR,1311000,Chico,Poco,1,10,Mala,Mala,Mala,Regular,Sí,ingeniero mecánico,Muy buena,Muy bien,No,No,6,la cafetería[EL COCINERO],El tutor[Ignacío],Q no diga tantas palabrotas[Ignacío] que hechen a Ignacio Roberto Cateta,5,5,5,1,4,4,5,4,5,1,5,5,5,5,1,5,4,5,1,1,5
INGENIERIA MECANICA,JUNIOR,1408114,Chico,Bien,10,10,Muy buena,No asistí,Buena,Muy bien,Sí,Bioingeniería,Buena,Bien,Sí,Sí,10,Juegos mentales,Mucho ruido,Nada,5,5,5,1,1,3,5,4,5,3,5,4,5,5,3,3,3,4,1,3,4
INGENIERIA MECANICA,JUNIOR,1603287,Chico,Bien,10,10,Muy buena,No asistí,Muy buena,Muy bien,Sí,diseñador de coches,Muy buena,Muy bien,Sí,Sí,10,hablar de los f1,nada,nada,4,3,5,1,2,4,4,3,4,3,4,4,4,4,3,4,4,4,1,3,4
INGENIERIA MECANICA,JUNIOR,1607000,Chico,Bien,8,10,Muy buena,No asistí,Regular,Muy bien,Sí,quimico o ingienero,Muy buena,Muy bien,Sí,Sí,10,las actividades,nada,nada,5,5,5,1,1,5,5,5,5,1,3,5,5,5,1,5,5,5,1,4,3
INGENIERIA MECANICA,JUNIOR,1611000,Chico,Bien,10,10,Muy buena,No asistí,Muy buena,Bien,No sé,ingeniería electrónica/ programación,Buena,Muy bien,Sí,Sí,9,,,El horario de entrada un poco mas tarde.,5,4,5,2,3,1,3,4,5,1,5,5,4,5,1,3,3,5,1,3,5
INGENIERIA MECANICA,JUNIOR,1708385,Chica,Regular,9,10,Muy buena,Muy buena,Buena,Bien,No sé,"no lo se, lo unico que se es que me gusta mucho construir y lo que tiene que ver con la tegnologia",Buena,Muy bien,Sí,Sí,9,que hemos podido construir en grupos y fue muy divertido,que soy la unica chica y estoy un poco sola...,a lo mejor alguna palabreja de esas que no se entienden cuando explicas,4,2,3,2,3,1,3,3,4,2,4,3,3,4,3,3,4,2,2,4,1
INGENIERIA MECANICA,JUNIOR,1712000,Chico,Bien,10,10,Muy buena,Muy buena,Muy buena,Muy bien,Sí,Ingeniero aeronautico,Muy buena,Muy bien,Sí,Sí,9,Montar el coche telederigido,Roman,Nada,4,4,4,1,4,3,2,5,4,4,5,2,2,4,1,2,5,4,1,2,4
INGENIERIA MECANICA,JUNIOR,1712000,Chico,Bien,10,10,Muy buena,No asistí,Muy buena,Muy bien,Sí,hombre de negocios,Muy buena,Muy bien,Sí,Sí,8,aerodinámica del f1,olor del laboratorio,está perfecto,5,3,5,1,4,5,3,2,5,3,5,5,3,5,3,3,5,5,1,1,5
INGENIERIA MECANICA,JUNIOR,1806000,Chico,Muy bien,9,10,Muy buena,Muy buena,Buena,Bien,No sé,"Me gustaría estar, en algo relacionado con Fórmula 1 pero sino, me gustaría ser abogado y empresario.",Buena,Muy bien,Sí,Sí,9,"El último día, en el que dimos sobre la F1.",La teoría sobre la presión del aire y las criptomonedas.,"Yo creo que está muy logrado ya que hay que dar clase de teoría pero hacemos juegos, experimentos etc. y nos lo pasamos muy bien",3,3,2,1,2,2,3,2,4,3,4,3,4,3,2,3,4,4,1,2,2
INGENIERIA MECANICA,JUNIOR,2003000,Chico,Bien,10,10,Muy buena,Muy buena,Muy buena,Muy bien,No sé,no se,Muy buena,Muy bien,Sí,Sí,10,construir un coche,nada,nada todo esta muy bien,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
INGENIERIA MECANICA,JUNIOR,2203000,Chica,Muy bien,9,10,Buena,No asistí,Buena,Muy bien,Sí,no se,Muy buena,Muy bien,Sí,Sí,9,El montar y el desmontar de las cosas,La teoria,estar tanto tiempo mirando la pantalla y escuchando,5,5,5,1,1,5,5,5,5,2,5,5,5,5,1,4,4,5,1,1,5
INGENIERIA MECANICA,JUNIOR,2203000,Chico,Bien,10,10,Buena,No asistí,Buena,Muy bien,No sé,No se,Buena,Muy bien,Sí,Sí,9,Los experimentos,La teoría,La longitud de la teoría,5,5,5,1,1,4,4,5,5,1,5,5,4,5,1,4,5,5,1,1,4
INGENIERIA MECANICA,JUNIOR,2203000,Chico,Bien,10,10,Buena,No asistí,Muy buena,Bien,Sí,Ingeniero,Muy buena,Bien,Sí,Sí,8,Los experimentos,Demasiada teoría y pocos experimentos,Hacer mas cosas y menos teoría,5,5,5,2,1,3,5,4,5,1,5,5,5,5,2,5,3,4,1,2,5
INGENIERIA MECANICA,JUNIOR,2206000,Chico,Muy bien,10,7,Muy buena,No asistí,Muy buena,Muy bien,Sí,Quiero ser ingeniero industrial,Muy buena,Bien,Sí,Sí,10,Los experimentos,Las mascarillas,Nada,5,5,5,1,1,5,5,5,5,1,5,5,5,5,1,5,3,5,1,5,5
INGENIERIA MECANICA,JUNIOR,2207000,Chico,Bien,4,10,Muy buena,No asistí,Muy buena,Muy bien,No,no se,Buena,Muy bien,No,No,7,patio,las presentaciones,las actividades,3,3,3,2,5,1,3,3,4,4,4,4,4,3,3,2,1,5,4,3,2
INGENIERIA MECANICA,JUNIOR,2211000,Chico,Muy bien,8,9,Muy buena,Buena,Buena,Bien,Sí,A la ingeniería,Muy buena,Muy bien,Sí,Sí,10,Que hemos echo un coche solar,Ninguna cosa,Nada,2,2,3,1,3,2,3,3,2,2,4,3,5,3,1,1,3,3,1,2,4
INGENIERIA MECANICA,JUNIOR,2212000,Chico,Muy bien,10,10,Muy buena,Muy buena,Muy buena,Muy bien,Sí,a la ingeñeria  mecanica,Muy buena,Muy bien,Sí,Sí,10,las construcciones,nada,nada,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
INGENIERIA MECANICA,JUNIOR,2403000,Chico,Bien,9,9,Muy buena,No asistí,Muy buena,Regular,Sí,Ingeniero,Muy buena,Muy bien,Sí,Sí,9,Las actividades,hacemos pocas actividades,añadir mas actividades para que no nos aburramos,4,4,3,2,2,4,5,4,4,3,3,4,4,5,3,2,5,4,1,2,4
INGENIERIA MECANICA,JUNIOR,2403000,Chico,Regular,1,10,Mala,No asistí,Buena,Muy bien,No sé,Ni idea,Buena,Muy bien,No,No,5,hacer el ventilador solar,las explicaciones sobre las cosas (eran muy aburridas),mas experimentos,2,3,5,2,4,1,4,3,2,3,4,3,3,3,3,3,3,3,3,3,3
INGENIERIA MECANICA,JUNIOR,2602662,Chico,Bien,7,9,Buena,No asistí,Buena,Regular,No sé,no se,Buena,Muy bien,Sí,No,6,la gene y los experimentos de desmontar,quedarse dentro para el uno de los dos recreos,no se,1,3,3,3,3,2,2,2,2,2,4,2,2,2,3,2,4,3,4,3,3
INGENIERIA MECANICA,JUNIOR,2708000,Chica,Muy bien,8,10,Muy buena,No asistí,Buena,Bien,Sí,No sé,Muy buena,Muy bien,Sí,Sí,9,no sé,no sé,no sé,5,5,5,1,5,5,5,5,5,2,5,5,5,5,2,4,4,5,1,1,5
INGENIERIA MECANICA,JUNIOR,2712399,Chico,Bien,6,10,Muy buena,No asistí,Mala,Bien,Sí,Bioingeniero solo estoy en ingenieria mecanica porque estan mis amigos,Muy buena,Muy bien,Sí,No,8,Los laboratorios,Que no me interesa la ingenieria mecanica,si,5,5,5,1,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,5
INGENIERIA MECANICA,JUNIOR,2801000,Chico,Muy bien,10,10,Muy buena,No asistí,Muy buena,Muy bien,No sé,buena pregunta,Muy buena,Muy bien,Sí,Sí,10,que hemos visto cosas que normalmente se ven en 1 de bac,el olor del laboratorio de química,nada,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,5
INGENIERIA MECANICA,JUNIOR,3001063,Chico,Muy bien,10,10,Muy buena,No asistí,Muy buena,Muy bien,No sé,jugador de baloncesto,Muy buena,Muy bien,Sí,Sí,10,coche radiocontrol,Román,no hay que cambiar nada,5,5,5,1,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,5,5
INGENIERIA MECANICA,JUNIOR,3006000,Chico,Muy bien,2,10,Muy buena,No asistí,Regular,Muy bien,Sí,programador,Muy buena,Muy bien,Sí,Sí,10,las cosas de fórmula 1,El olor del laboratorio de química,El olor del laboratorio de química,5,5,5,1,5,5,3,5,5,2,5,5,2,5,1,2,1,5,1,1,5
INGENIERIA MECANICA,JUNIOR,23621000,Chico,Muy bien,10,10,No asistí,No asistí,Muy buena,Muy bien,Sí,creador de piezas para coches super deportivos,Muy buena,Muy bien,Sí,Sí,10,todo,nada,nada,5,5,5,1,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,5
INGENIERIA MECANICA,JUNIOR,200111000,Chico,Bien,8,10,Muy buena,No asistí,Buena,Muy bien,Sí,cientifico,Buena,Muy bien,Sí,Sí,9,ir a los laboratorios,nada,mas experimentos,5,3,5,1,2,5,4,4,5,2,5,5,5,5,2,5,5,3,1,4,5
INGENIERIA MECANICA,JUNIOR,1042011000,Chico,Muy bien,10,10,Muy buena,No asistí,Buena,Muy bien,Sí,ingeniero nautico,Muy buena,Muy bien,Sí,Sí,10,los profesores y los barcos que hicimos,el curso ha estado muy bien no hay nada malo,nada estaba todo perfecto,5,4,5,1,1,5,4,5,5,1,4,3,4,5,4,4,5,4,1,1,5
INGENIERIA MECANICA,SENIOR,0,Chico,Bien,8,9,Muy buena,No asistí,Buena,Bien,Sí,Me gustaría o una carrera de ingeniería o una de física,Muy buena,Muy bien,Sí,Sí,8,Los conocimientos que he aprendido,Todo me ha parecido muy bien,En mi opinión nada,5,5,5,2,5,5,4,4,5,1,5,5,5,5,3,5,4,3,1,3,4
INGENIERIA MECANICA,SENIOR,0,Chico,Muy bien,10,10,Muy buena,Muy buena,Muy buena,Muy bien,No sé,no sé,Muy buena,Muy bien,Sí,No,10,los kahoots,f1,cambiar f1,5,3,5,2,3,4,3,4,4,3,5,4,3,3,4,3,4,5,1,4,4
INGENIERIA MECANICA,SENIOR,105140,Chico,Bien,10,10,Muy buena,No asistí,Buena,Muy bien,Sí,ingeniero aeroespacial,Muy buena,Muy bien,Sí,Sí,9,la buena relación con los profesores,"la hora, las 8:30 es muy temprano",la hora de entrada.,5,5,5,1,1,3,5,5,5,2,5,5,4,5,2,3,5,3,1,1,5
INGENIERIA MECANICA,SENIOR,108472,Chico,Poco,7,9,Buena,Buena,Regular,Bien,No sé,futbolista,Me da igual,Muy bien,Sí,No,6,La F1,El diseño 3D,Adaptar el nivel a los estudiantes,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
INGENIERIA MECANICA,SENIOR,109000,Chico,Bien,10,10,Muy buena,No asistí,,Bien,Sí,Ingeniería industrial,Muy buena,Bien,Sí,Sí,10,los profesores y la introducción a la escuela,heramos demasiados en clase y hay gente que no se lo tomaba en serio,grupos mas pequeños,5,5,5,1,1,5,5,5,5,1,5,5,5,5,1,5,4,5,1,1,5
INGENIERIA MECANICA,SENIOR,303941,Chico,Regular,9,10,Buena,No asistí,,Bien,Sí,Paso de decirlo.,Buena,Muy bien,No,No,7,Los profesorado.,Mucho coche.,Hablar de más cosas y de forma menos extensa.,5,4,4,1,2,2,4,4,5,3,5,4,4,4,2,3,4,4,1,2,3
INGENIERIA MECANICA,SENIOR,311077,Chico,Muy bien,9,10,Muy buena,No asistí,Muy buena,Muy bien,Sí,Ingeniero Industrial,Muy buena,Bien,Sí,Sí,10,Los experimentos que se han hecho,Levantarse a las 7 para luego tener 2 horas de teoría,Empezar los cursos más tarde,5,5,5,2,1,4,5,1,5,1,5,4,5,5,5,5,4,4,2,5,4
INGENIERIA MECANICA,SENIOR,401116,Chico,Muy bien,10,10,Muy buena,No asistí,Buena,Muy bien,Sí,Ingeniería industrial y mecánica,Muy buena,Muy bien,Sí,Sí,10,Que he podido aclarar muchas dudas,El tener que salir acompañado  por seguridad,Las diferencias de edades en los grupos.,5,5,5,1,2,5,5,4,5,4,5,5,5,5,1,4,4,4,1,1,4
INGENIERIA MECANICA,SENIOR,405881,Chico,Bien,9,9,Buena,No asistí,,Regular,Sí,no se,Buena,Muy bien,No,No,8,las actividades practicas,el recreo y la teoria,menos teoria y mas practica,4,4,4,1,1,3,5,4,4,1,5,4,4,4,2,4,4,4,1,3,4
INGENIERIA MECANICA,SENIOR,410780,Chico,Bien,8,9,Muy buena,No asistí,Buena,Bien,Sí,Bolsa,Buena,Muy bien,Sí,Sí,8,La visita al laboratorio de los motores,El diseño de piezaa,falta de proyectos en grupos,4,4,4,3,4,4,3,4,4,3,5,4,3,3,3,3,4,4,2,3,3
INGENIERIA MECANICA,SENIOR,509000,Chico,Bien,10,10,Muy buena,No asistí,Buena,Muy bien,Sí,Algo relacionado con la ingeniería o física,Muy buena,Muy bien,Sí,Sí,9,"Toda la parte práctica, de las demostraciones, de montar motores experimentos...",Estar más de media hora de teoria,"Hacer la parte del primer día, que era de dibujo técnico más divertida",5,5,5,1,1,5,5,4,5,1,5,5,5,5,3,5,4,5,1,1,5
INGENIERIA MECANICA,SENIOR,512572,Chico,Bien,10,10,Muy buena,No asistí,Muy buena,Muy bien,Sí,ingeniería mecánica,Muy buena,Bien,Sí,Sí,10,el laboratorio de fluidos y mecánica,mecánica de aviones,nada,5,5,5,1,1,1,5,3,5,1,5,5,5,5,3,5,5,5,1,3,5
INGENIERIA MECANICA,SENIOR,604762,Chico,Muy bien,10,10,Muy buena,Muy buena,Muy buena,Muy bien,Sí,No lo tengo decidido.,Muy buena,Muy bien,Sí,Sí,10,Los experimentos que hicimos y probamos.,El descanso se hacía un poco aburrido.,No creo que haya que cambiar nada.,5,5,5,1,1,5,5,5,5,3,5,5,5,5,3,4,5,3,1,3,5
INGENIERIA MECANICA,SENIOR,609703,Chico,Muy bien,10,10,Muy buena,Muy buena,Muy buena,Muy bien,Sí,Ingeniería industrial,Muy buena,Bien,Sí,Sí,10,"La información dada, las instalaciones, los profesores, y la universidad en general.",Nada en particular,,5,5,5,2,1,5,5,4,5,2,5,5,5,5,4,4,5,5,1,5,5
INGENIERIA MECANICA,SENIOR,708269,Chico,Muy bien,9,10,Muy buena,No asistí,Muy buena,Muy bien,Sí,Algo relacionado con vehículos eléctricos y movilidad urbana.,Muy buena,Bien,Sí,Sí,10,Los materiales y energía que se utilizan.,No haber podido visitar todos los laboratorios.,Nada.,5,5,5,1,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,4,5
INGENIERIA MECANICA,SENIOR,801040,Chico,Bien,10,10,Muy buena,No asistí,Muy buena,Muy bien,Sí,Ingeniero en Acciona/Navantia,Muy buena,Bien,Sí,Sí,9,Los monitores y las clases de los F1,Nada es especial.,No veo nada en especial. Lo único que diría es que es muy pronto por la mañana.,5,5,5,2,1,4,5,2,5,4,5,5,5,5,4,4,5,4,1,4,5
INGENIERIA MECANICA,SENIOR,805065,Chico,Muy bien,9,10,Muy buena,No asistí,Buena,Muy bien,Sí,Ingeniería,Muy buena,Muy bien,Sí,Sí,9,Los talleres y aprender de Fórmula 1,Considero que podíamos haber hecho más cosas prácticas.,Nada,5,5,5,1,1,4,5,4,4,1,5,5,5,5,2,4,3,5,1,2,3
INGENIERIA MECANICA,SENIOR,905365,Chica,Bien,10,10,Muy buena,Muy buena,Muy buena,Muy bien,Sí,ingeniería industrial o aeroespacial,Muy buena,Muy bien,Sí,Sí,10,"conocer gente, explicaron muy bn las cosas, los coches teledirigidos y visitar los laboratorios",a veces había mucha teoría pero la explicaban bn y entonces tampoco era aburrido,nada,5,5,5,1,1,4,5,4,5,1,5,5,5,5,3,5,5,5,1,2,4
INGENIERIA MECANICA,SENIOR,1012271,Chico,Muy bien,10,10,Muy buena,No asistí,Buena,Muy bien,Sí,mecánica o medicinas,Muy buena,Muy bien,Sí,Sí,10,todo,nada,nada,5,5,5,1,5,5,5,3,5,1,5,5,5,5,1,5,5,4,1,1,4
INGENIERIA MECANICA,SENIOR,1107991,Chico,Muy bien,10,10,Muy buena,Buena,Buena,Muy bien,Sí,Ingeniero Industrial,Muy buena,Bien,Sí,Sí,10,"Los monitores, tanto el profesor como el apoyo",nada en especial,Hacer más actividades prácticas,4,4,4,2,2,3,4,3,4,4,4,4,4,4,4,4,4,4,2,4,4
INGENIERIA MECANICA,SENIOR,1214368,Chico,Bien,10,10,Muy buena,No asistí,Mala,Muy bien,Sí,ingeniería mecánica,Muy buena,Muy bien,Sí,Sí,10,Laboratorios,Madrugar,"Nada, me parece que esta perfecto",5,5,5,1,5,3,5,4,5,3,5,4,5,5,1,5,3,3,1,2,4
INGENIERIA MECANICA,SENIOR,1305293,Chico,Bien,8,8,Buena,Buena,Buena,Bien,Sí,A ser físico,Buena,Bien,Sí,Sí,8,Sobre la aerodinámica que tienen los fórmulas 1 y también sobre los aviones,Aprender os bastantes veces sobre las presiones,,4,4,4,2,2,4,4,4,4,2,4,4,4,4,2,4,3,4,2,3,4
